mode,code,date,grade,PT,TY,DN,DL,LK,SF,close,trigger,stop,risk,prbook_warn,triggered_5d,entry_5d,exit_5d,exit_date_5d,stopped_5d,r_5d,triggered_10d,entry_10d,exit_10d,exit_date_10d,stopped_10d,r_10d,triggered_20d,entry_20d,exit_20d,exit_date_20d,stopped_20d,r_20d
prebreak,000568,2012-10-18,S,S,A,C,S,S,A,26.5707,26.08,24.92,1.16,,1,26.08,25.5586,2012-10-25,0,-0.4663,1,26.08,26.1764,2012-11-01,0,0.0659,1,26.08,24.92,2012-11-06,1,-1.0165
prebreak,600141,2012-12-06,S,S,A,C,S,S,A,10.1652,10.83,10.29,0.54,,1,10.83,10.5181,2012-12-13,0,-0.5924,1,10.83,11.4807,2012-12-20,0,1.1891,1,10.83,11.7054,2013-01-08,0,1.6048
prebreak,002353,2012-12-18,S,S,A,C,S,S,A,20.3968,21.65,20.63,1.02,,1,21.65,21.6998,2012-12-25,0,0.0326,1,21.65,21.7368,2013-01-04,0,0.069,1,21.65,27.6162,2013-01-18,0,5.8294
prebreak,002393,2013-05-10,S,S,A,C,S,S,A,16.8956,17.36,16.49,0.87,,1,17.36,18.1686,2013-05-17,0,0.9137,1,17.36,17.9263,2013-05-24,0,0.6354,1,17.36,16.8291,2013-06-07,0,-0.625
prebreak,002393,2013-05-17,S,S,A,C,S,S,A,18.1686,17.36,16.49,0.87,,1,17.36,17.9073,2013-05-22,0,0.6136,1,17.36,17.9073,2013-05-22,0,0.6136,1,17.36,17.9073,2013-05-22,0,0.6136
prebreak,601808,2013-07-10,S,S,A,C,S,S,A,12.0256,13.36,12.75,0.61,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,13.36,13.1583,2013-08-07,0,-0.347
prebreak,600062,2014-02-14,S,S,A,C,S,S,A,11.487,11.73,11.22,0.51,,1,11.73,11.5752,2014-02-21,0,-0.3208,1,11.73,11.22,2014-02-25,1,-1.0169,1,11.73,11.22,2014-02-25,1,-1.0169
prebreak,601336,2014-02-19,S,S,A,C,S,S,A,16.5741,16.76,16.02,0.74,,1,16.76,16.02,2014-02-24,1,-1.0166,1,16.76,16.02,2014-02-24,1,-1.0166,1,16.76,16.02,2014-02-24,1,-1.0166
prebreak,600309,2014-03-21,S,S,A,C,S,S,A,10.2445,10.72,10.19,0.53,,0,0.0,0.0,,0,0.0,1,10.72,10.7885,2014-04-04,0,0.1138,1,10.72,10.19,2014-04-18,1,-1.0147
prebreak,600600,2014-05-16,S,S,A,C,S,S,A,32.7913,33.29,31.81,1.48,,1,33.29,34.7723,2014-05-23,0,0.9838,1,33.29,34.2247,2014-05-30,0,0.6141,1,33.29,32.9362,2014-06-16,0,-0.256
prebreak,000917,2014-06-03,S,S,A,C,S,S,A,13.9795,14.22,13.7,0.52,,1,14.22,13.902,2014-06-09,0,-0.632,1,14.22,13.902,2014-06-09,0,-0.632,1,14.22,13.902,2014-06-09,0,-0.632
prebreak,000917,2014-06-10,S,S,A,C,S,S,A,14.1926,14.45,13.74,0.71,,1,14.45,14.2895,2014-06-17,0,-0.2414,1,14.45,14.0182,2014-06-24,0,-0.6232,1,14.45,16.537,2014-07-08,0,2.9222
prebreak,000917,2014-06-24,S,S,A,C,S,S,A,14.0182,14.74,14.08,0.66,,1,14.74,14.6867,2014-07-01,0,-0.0977,1,14.74,16.537,2014-07-08,0,2.7041,1,14.74,15.3921,2014-07-22,0,0.9705
prebreak,600332,2014-07-14,S,S,A,C,S,S,A,18.5504,20.39,19.46,0.93,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,20.39,21.2752,2014-08-11,0,0.9346
prebreak,600535,2014-07-25,S,S,A,C,S,S,A,21.7159,22.03,21.09,0.94,,1,22.03,22.625,2014-08-01,0,0.6147,1,22.03,22.1929,2014-08-08,0,0.1554,1,22.03,22.2378,2014-08-22,0,0.2031
prebreak,600138,2014-09-02,S,S,A,C,S,S,A,14.4916,13.76,13.1,0.66,,1,13.76,15.1121,2014-09-05,0,2.0316,1,13.76,15.1121,2014-09-05,0,2.0316,1,13.76,15.1121,2014-09-05,0,2.0316
prebreak,600058,2014-09-18,S,S,A,C,S,S,A,12.0634,12.28,11.69,0.59,,0,0.0,0.0,,0,0.0,1,12.28,12.322,2014-10-09,0,0.0553,1,12.28,11.69,2014-10-22,1,-1.0152
prebreak,600315,2014-09-18,S,S,A,C,S,S,A,31.4898,32.41,30.82,1.59,,0,0.0,0.0,,0,0.0,1,32.41,32.8049,2014-10-09,0,0.2327,1,32.41,32.1829,2014-10-10,0,-0.1582
prebreak,601888,2014-09-26,S,S,A,C,S,S,A,16.9176,17.41,16.55,0.86,,1,17.41,16.55,2014-09-30,1,-1.0148,1,17.41,16.55,2014-09-30,1,-1.0148,1,17.41,16.55,2014-09-30,1,-1.0148
prebreak,600594,2014-10-14,S,S,A,C,S,S,A,16.3916,16.58,15.88,0.7,,1,16.58,16.6708,2014-10-21,0,0.1117,1,16.58,15.88,2014-10-28,1,-1.0174,1,16.58,15.88,2014-10-28,1,-1.0174
prebreak,002051,2014-10-24,S,S,A,C,S,S,A,10.733,11.35,10.78,0.57,,1,11.35,11.4525,2014-10-31,0,0.1646,1,11.35,14.0827,2014-11-07,0,4.7761,1,11.35,14.3599,2014-11-21,0,5.262
prebreak,600648,2014-10-24,S,S,A,C,S,S,A,20.9791,21.44,20.64,0.8,,1,21.44,21.7709,2014-10-31,0,0.393,1,21.44,21.4617,2014-11-07,0,0.0068,1,21.44,23.8598,2014-11-21,0,3.0024
prebreak,600486,2014-10-29,S,S,A,C,S,S,A,13.7869,13.36,12.73,0.63,,1,13.36,13.4459,2014-11-05,0,0.1201,1,13.36,13.4123,2014-11-12,0,0.0669,1,13.36,14.7038,2014-11-26,0,2.1156
prebreak,002051,2014-10-31,S,S,A,C,S,S,A,11.4525,11.04,10.54,0.5,,1,11.04,14.0827,2014-11-07,0,6.0648,1,11.04,14.4247,2014-11-14,0,6.7484,1,11.04,15.3329,2014-11-28,0,8.5637
prebreak,000538,2014-11-04,S,S,A,C,S,S,A,27.7337,29.03,27.65,1.38,,0,0.0,0.0,,0,0.0,1,29.03,28.2231,2014-11-18,0,-0.6003,1,29.03,28.2231,2014-11-18,0,-0.6003
prebreak,000917,2014-11-05,S,S,A,C,S,S,A,17.247,18.1,17.17,0.93,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.1,18.5482,2014-12-03,0,0.4669
prebreak,002428,2014-11-05,S,S,A,C,S,S,A,13.5918,14.06,13.48,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,14.06,15.9547,2014-12-03,0,3.2463
prebreak,600654,2014-11-05,S,S,A,C,S,S,A,10.2994,10.5,10.0,0.5,,1,10.5,10.9332,2014-11-12,0,0.85,1,10.5,11.161,2014-11-25,0,1.3052,1,10.5,10.0,2014-12-09,1,-1.0153
prebreak,600292,2014-11-06,S,S,A,C,S,S,A,17.0662,15.94,15.28,0.66,,1,15.94,17.7538,2014-11-13,0,2.7281,1,15.94,16.357,2014-11-20,0,0.613,1,15.94,16.8564,2014-12-04,0,1.3692
prebreak,600436,2014-11-06,S,S,A,C,S,S,A,20.4976,22.17,21.11,1.06,,0,0.0,0.0,,0,0.0,1,22.17,21.4908,2014-11-18,0,-0.6563,1,22.17,21.4908,2014-11-18,0,-0.6563
prebreak,000701,2014-11-12,S,S,A,C,S,S,A,11.7466,12.33,11.81,0.52,,0,0.0,0.0,,0,0.0,1,12.33,12.2475,2014-11-26,0,-0.1766,1,12.33,11.81,2014-12-05,1,-1.0174
prebreak,000917,2014-11-12,S,S,A,C,S,S,A,16.7711,17.81,17.08,0.73,,0,0.0,0.0,,0,0.0,1,17.81,17.8199,2014-11-26,0,-0.005,1,17.81,17.08,2014-12-09,1,-1.0179
prebreak,002428,2014-11-12,S,S,A,C,S,S,A,13.423,13.72,13.01,0.71,,1,13.72,13.6414,2014-11-19,0,-0.1253,1,13.72,14.4059,2014-11-26,0,0.9508,1,13.72,15.1207,2014-12-10,0,1.9569
prebreak,300070,2014-11-12,S,S,A,C,S,S,A,10.7235,11.16,10.6,0.56,,1,11.16,11.2285,2014-11-19,0,0.107,1,11.16,11.1022,2014-11-20,0,-0.1183,1,11.16,11.1022,2014-11-20,0,-0.1183
prebreak,600706,2014-11-12,S,S,A,C,S,S,A,12.3416,11.62,11.03,0.59,,1,11.62,12.4161,2014-11-19,0,1.3335,1,11.62,13.8159,2014-11-26,0,3.7046,1,11.62,12.8634,2014-12-10,0,2.0911
prebreak,600111,2014-11-13,S,S,A,C,S,S,A,14.5046,13.99,13.44,0.55,,1,13.99,13.9438,2014-11-18,0,-0.1033,1,13.99,13.9438,2014-11-18,0,-0.1033,1,13.99,13.9438,2014-11-18,0,-0.1033
prebreak,600436,2014-11-13,S,S,A,C,S,S,A,21.2056,22.17,21.11,1.06,,1,22.17,21.4908,2014-11-18,0,-0.6563,1,22.17,21.4908,2014-11-18,0,-0.6563,1,22.17,21.4908,2014-11-18,0,-0.6563
prebreak,600309,2014-11-14,S,S,A,C,S,S,A,11.1859,11.74,11.16,0.58,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,11.74,12.7254,2014-12-12,0,1.6824
prebreak,600648,2014-11-14,S,S,A,C,S,S,A,24.7798,22.06,21.12,0.94,,1,22.06,23.7089,2014-11-19,0,1.7353,1,22.06,23.7089,2014-11-19,0,1.7353,1,22.06,23.7089,2014-11-19,0,1.7353
prebreak,000049,2014-11-17,S,S,A,C,S,S,A,20.2255,20.42,19.6,0.82,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,20.42,19.9439,2014-12-08,0,-0.5992
prebreak,600729,2014-11-17,S,S,A,C,S,S,A,12.7187,13.07,12.4,0.67,,0,0.0,0.0,,0,0.0,1,13.07,13.2118,2014-12-01,0,0.1966,1,13.07,14.4091,2014-12-15,0,1.9825
prebreak,000826,2014-11-21,S,S,A,C,S,S,A,16.7623,17.04,16.35,0.69,,1,17.04,17.2064,2014-11-27,0,0.2222,1,17.04,17.2064,2014-11-27,0,0.2222,1,17.04,17.2064,2014-11-27,0,0.2222
prebreak,601601,2014-11-21,S,S,A,C,S,S,A,14.1737,13.52,13.01,0.51,,1,13.52,16.21,2014-11-28,0,5.251,1,13.52,17.9305,2014-12-05,0,8.6224,1,13.52,17.8969,2014-12-19,0,8.5565
prebreak,600535,2014-11-24,S,S,A,C,S,S,A,22.3724,23.19,22.21,0.98,,1,23.19,23.2815,2014-12-01,0,0.0753,1,23.19,23.158,2014-12-03,0,-0.0506,1,23.19,23.158,2014-12-03,0,-0.0506
prebreak,300257,2014-11-25,S,S,A,C,S,S,A,16.9947,16.36,15.65,0.71,,1,16.36,16.6997,2014-12-02,0,0.4607,1,16.36,16.2456,2014-12-09,0,-0.1785,1,16.36,17.388,2014-12-23,0,1.4294
prebreak,002428,2014-11-26,S,S,A,C,S,S,A,14.4059,14.08,13.39,0.69,,1,14.08,15.9547,2014-12-03,0,2.6998,1,14.08,15.1207,2014-12-10,0,1.4919,1,14.08,14.3364,2014-12-24,0,0.3559
prebreak,600805,2014-11-26,S,S,A,C,S,S,A,10.4757,10.56,10.02,0.54,,1,10.56,10.9583,2014-12-03,0,0.7223,1,10.56,11.4599,2014-12-10,0,1.6505,1,10.56,10.8637,2014-12-24,0,0.5472
prebreak,600292,2014-11-27,S,S,A,C,S,S,A,17.4498,15.94,15.28,0.66,,1,15.94,16.8564,2014-12-04,0,1.3692,1,15.94,17.6091,2014-12-11,0,2.5089,1,15.94,16.6827,2014-12-25,0,1.1062
prebreak,601601,2014-11-28,S,S,A,C,S,S,A,16.21,13.52,13.01,0.51,,1,13.52,17.9305,2014-12-05,0,8.6224,1,13.52,16.4923,2014-12-12,0,5.8041,1,13.52,20.1079,2014-12-26,0,12.8892
prebreak,000869,2014-12-02,S,S,A,C,S,S,A,25.5879,25.16,24.04,1.12,,1,25.16,26.7687,2014-12-09,0,1.4184,1,25.16,28.1907,2014-12-16,0,2.6872,1,25.16,28.8726,2014-12-30,0,3.2957
prebreak,002304,2014-12-03,S,S,A,C,S,S,A,33.4318,31.24,29.8,1.44,,1,31.24,35.3875,2014-12-10,0,2.8619,1,31.24,33.837,2014-12-17,0,1.7858,1,31.24,39.539,2014-12-31,0,5.7431
prebreak,600329,2014-12-08,S,S,A,C,S,S,A,10.999,11.54,10.96,0.58,,1,11.54,11.581,2014-12-15,0,0.0555,1,11.54,11.3409,2014-12-17,0,-0.3581,1,11.54,11.3409,2014-12-17,0,-0.3581
prebreak,000701,2014-12-10,S,S,A,C,S,S,A,12.385,12.67,12.1,0.57,,1,12.67,13.2002,2014-12-17,0,0.9126,1,12.67,12.1,2014-12-22,1,-1.0163,1,12.67,12.1,2014-12-22,1,-1.0163
prebreak,002038,2015-01-05,S,S,A,C,S,S,A,15.9656,16.01,15.25,0.76,,1,16.01,16.0688,2015-01-08,0,0.0613,1,16.01,16.0688,2015-01-08,0,0.0613,1,16.01,16.0688,2015-01-08,0,0.0613
prebreak,002186,2015-01-07,S,S,A,C,S,S,A,17.9385,18.36,17.57,0.79,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,18.36,18.4248,2015-01-28,0,0.0643
prebreak,600138,2015-01-16,S,S,A,C,S,S,A,16.1847,15.83,15.12,0.71,,1,15.83,16.7428,2015-01-23,0,1.2678,1,15.83,16.2982,2015-01-30,0,0.642,1,15.83,16.459,2015-02-13,0,0.8684
prebreak,000049,2015-01-21,S,S,A,C,S,S,A,19.4304,18.12,17.2,0.92,,1,18.12,20.7721,2015-01-28,0,2.8659,1,18.12,19.5408,2015-02-04,0,1.5284,1,18.12,21.2249,2015-02-25,0,3.3578
prebreak,600097,2015-01-26,S,S,A,C,S,S,A,13.4397,12.05,11.48,0.57,,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.1364,2015-01-29,0,1.8888,1,12.05,13.1364,2015-01-29,0,1.8888
prebreak,002008,2015-01-27,S,S,A,C,S,S,A,15.805,16.34,15.51,0.83,,0,0.0,0.0,,0,0.0,1,16.34,15.51,2015-02-06,1,-1.0143,1,16.34,15.51,2015-02-06,1,-1.0143
prebreak,002422,2015-01-27,S,S,A,C,S,S,A,13.7389,12.31,11.74,0.57,,1,12.31,14.0847,2015-02-03,0,3.0952,1,12.31,13.2305,2015-02-10,0,1.5974,1,12.31,14.8306,2015-03-03,0,4.403
prebreak,000553,2015-01-29,S,S,A,C,S,S,A,13.4086,14.06,13.34,0.72,,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142,1,14.06,13.34,2015-02-05,1,-1.0142
prebreak,600983,2015-02-03,S,S,A,C,S,S,A,10.375,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154
prebreak,000423,2015-02-09,S,S,A,C,S,S,A,27.7975,29.52,28.05,1.47,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,29.52,28.7952,2015-03-06,0,-0.508
prebreak,002038,2015-02-09,S,S,A,C,S,S,A,15.8744,16.81,16.2,0.61,,0,0.0,0.0,,0,0.0,1,16.81,16.8266,2015-02-27,0,0.0062,1,16.81,16.8266,2015-02-27,0,0.0062
prebreak,000919,2015-02-10,S,S,A,C,S,S,A,11.0491,11.99,11.39,0.6,,0,0.0,0.0,,0,0.0,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,12.9388,2015-03-17,0,1.5651
prebreak,600847,2015-02-10,S,S,A,C,S,S,A,15.72,16.2,15.41,0.79,,1,16.2,17.89,2015-02-17,0,2.1223,1,16.2,17.68,2015-03-03,0,1.8567,1,16.2,20.2,2015-03-17,0,5.0445
prebreak,600983,2015-02-10,S,S,A,C,S,S,A,9.7227,10.73,10.22,0.51,,0,0.0,0.0,,0,0.0,0,0.0,0.0,,0,0.0,1,10.73,10.22,2015-03-09,1,-1.0154
prebreak,000513,2015-02-11,S,S,A,C,S,S,A,12.1071,12.72,12.13,0.59,,0,0.0,0.0,,0,0.0,1,12.72,12.6382,2015-03-03,0,-0.1549,1,12.72,12.6382,2015-03-03,0,-0.1549
prebreak,000917,2015-02-13,S,S,A,C,S,S,A,17.2858,17.09,16.22,0.87,,1,17.09,19.7718,2015-02-27,0,3.0657,1,17.09,19.6165,2015-03-06,0,2.8872,1,17.09,22.3259,2015-03-20,0,5.9995
prebreak,000963,2015-02-13,S,S,A,C,S,S,A,12.1864,12.93,12.31,0.62,,0,0.0,0.0,,0,0.0,1,12.93,12.6138,2015-03-06,0,-0.5255,1,12.93,12.6138,2015-03-06,0,-0.5255
prebreak,600062,2015-02-13,S,S,A,C,S,S,A,13.6701,12.79,12.2,0.59,,1,12.79,13.8276,2015-02-27,0,1.7411,1,12.79,14.3508,2015-03-06,0,2.6273,1,12.79,16.0272,2015-04-27,0,5.4669
prebreak,600557,2015-02-13,S,S,A,C,S,S,A,18.6373,19.5,18.71,0.79,,0,0.0,0.0,,0,0.0,1,19.5,19.6409,2015-03-06,0,0.1595,1,19.5,20.6445,2015-03-20,0,1.4291
prebreak,000919,2015-02-17,S,S,A,C,S,S,A,11.668,11.99,11.39,0.6,,1,11.99,11.9073,2015-03-03,0,-0.1529,1,11.99,13.3596,2015-03-10,0,2.2661,1,11.99,15.043,2015-03-24,0,5.0699
prebreak,000999,2015-02-26,S,S,A,C,S,S,A,11.4223,11.77,11.27,0.5,,1,11.77,11.3939,2015-03-05,0,-0.7696,1,11.77,11.27,2015-03-06,1,-1.0173,1,11.77,11.27,2015-03-06,1,-1.0173
prebreak,600054,2015-02-26,S,S,A,C,S,S,A,9.6365,9.97,9.46,0.51,,1,9.97,10.0017,2015-03-05,0,0.0473,1,9.97,9.984,2015-03-06,0,0.0126,1,9.97,9.984,2015-03-06,0,0.0126
prebreak,000963,2015-02-27,S,S,A,C,S,S,A,12.4667,12.57,11.96,0.61,,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562,1,12.57,12.6138,2015-03-06,0,0.0562
prebreak,600557,2015-02-27,S,S,A,C,S,S,A,19.0842,19.25,18.5,0.75,,1,19.25,19.6409,2015-03-06,0,0.5014,1,19.25,20.0487,2015-03-13,0,1.0447,1,19.25,20.8876,2015-03-27,0,2.1626
prebreak,600315,2015-03-09,S,S,A,C,S,S,A,34.7241,34.33,32.68,1.65,,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216,1,34.33,36.208,2015-03-12,0,1.1216
prebreak,002186,2015-03-11,S,S,A,C,S,S,A,18.8738,19.47,18.62,0.85,,1,19.47,20.0616,2015-03-18,0,0.6781,1,19.47,22.1191,2015-03-25,0,3.0973,1,19.47,22.0537,2015-04-09,0,3.0203
prebreak,002140,2015-03-12,S,S,A,C,S,S,A,14.7146,14.86,14.11,0.75,,1,14.86,15.5019,2015-03-19,0,0.8402,1,14.86,16.2965,2015-03-26,0,1.899,1,14.86,16.7305,2015-04-10,0,2.4774
prebreak,000963,2015-03-13,S,S,A,C,S,S,A,13.5038,13.02,12.36,0.66,,1,13.02,14.8119,2015-03-20,0,2.6983,1,13.02,14.4685,2015-03-27,0,2.1784,1,13.02,16.3863,2015-04-13,0,5.0823
prebreak,000869,2015-03-19,S,S,A,C,S,S,A,30.0868,29.83,28.63,1.2,,1,29.83,32.5399,2015-03-26,0,2.238,1,29.83,33.1886,2015-04-02,0,2.7782,1,29.83,37.5877,2015-04-17,0,6.4418
prebreak,002566,2015-03-20,S,S,A,C,S,S,A,14.455,13.95,13.3,0.65,,1,13.95,14.9279,2015-03-27,0,1.4872,1,13.95,15.9014,2015-04-03,0,2.984,1,13.95,15.7253,2015-04-20,0,2.7132
prebreak,600859,2015-03-23,S,S,A,C,S,S,A,15.2531,14.39,13.68,0.71,,1,14.39,15.8908,2015-03-30,0,2.0971,1,14.39,18.3395,2015-04-07,0,5.5437,1,14.39,18.0589,2015-04-21,0,5.1488
prebreak,000869,2015-03-26,S,S,A,C,S,S,A,32.5399,30.83,29.79,1.04,,1,30.83,33.1886,2015-04-02,0,2.2439,1,30.83,38.0949,2015-04-10,0,6.9586,1,30.83,37.9369,2015-04-24,0,6.8067
prebreak,002041,2015-03-31,S,S,A,C,S,S,A,16.1354,13.5,12.91,0.59,,1,13.5,17.3682,2015-04-08,0,6.5348,1,13.5,16.2439,2015-04-15,0,4.6304,1,13.5,16.9301,2015-04-29,0,5.7927
prebreak,000538,2015-04-02,S,S,A,C,S,S,A,35.8538,36.45,34.64,1.81,,1,36.45,35.7328,2015-04-09,0,-0.4113,1,36.45,35.7328,2015-04-09,0,-0.4113,1,36.45,35.7328,2015-04-09,0,-0.4113
